artistID	category	artist_category
16374	['Other', 'Other', 'Hip-Hop', 'Hip-Hop']	Hip-Hop
16380	['Metal']	Metal
16386	['Other']	Other
16388	['Hip-Hop', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other']	Electronic
16390	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other']	Rock
16391	['Other', 'Punk', 'Other']	Punk
16394	['Rock', 'Other']	Rock
16400	['Punk', 'Other']	Punk
16401	['Punk']	Punk
16405	['Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
16406	['Rock', 'Other']	Rock
16407	['Experimental', 'Hip-Hop', 'Experimental', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other', 'Other', 'Electronic', 'Other', 'Electronic', 'Other', 'Electronic']	Electronic
16409	['Other']	Other
16411	['Other', 'Punk']	Punk
16412	['Pop', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Pop', 'Folk', 'Folk', 'Other', 'Other', 'Classical', 'Folk', 'Other', 'Country', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
16413	['Other']	Other
16414	['Religious']	Religious
16415	['Punk', 'Other']	Punk
16416	['Rock', 'Folk', 'Other', 'Other', 'Other']	Rock
16418	['Rock', 'Other', 'Other', 'Other', 'Rock']	Rock
16421	['New Age', 'Electronic', 'Other', 'Folk', 'Other']	New Age
16422	['Metal', 'Metal', 'Metal']	Metal
16427	['Metal', 'Other', 'Metal', 'Other']	Metal
16430	['Metal']	Metal
16431	['Metal', 'Metal']	Metal
16432	['Punk', 'Punk', 'Punk']	Punk
16433	['Punk', 'Hip-Hop', 'Soundtrack']	Punk
16435	['Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Punk', 'Punk', 'Other', 'Soundtrack', 'Punk']	Punk
16437	['Metal', 'Folk', 'Other', 'Metal', 'Folk', 'Metal']	Metal
16438	['Metal', 'Other']	Metal
16440	['Metal', 'Metal']	Metal
16441	['Folk', 'Folk', 'Other']	Folk
16442	['Soundtrack', 'Soundtrack', 'Other', 'Other', 'Soundtrack', 'Soundtrack']	Soundtrack
16446	['Other', 'Other']	Other
16447	['Rock', 'Rock', 'Rock']	Rock
16448	['R&B']	R&B
16449	['Rock', 'Rock', 'Other', 'Other', 'Other', 'Folk', 'Folk', 'Other', 'Other']	Rock
16452	['Electronic', 'Experimental', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic']	Electronic
16453	['Other', 'Other']	Other
16454	['Experimental', 'Rock', 'Rock', 'Rock', 'Folk', 'Other', 'Other']	Rock
16459	['Experimental', 'Experimental', 'Other']	Experimental
16463	['Other', 'Other', 'Experimental', 'Experimental', 'Rock', 'Other', 'Folk', 'Folk', 'Folk', 'Other', 'Other', 'Folk', 'Other', 'Other', 'Other']	Folk
16464	['Punk']	Punk
16466	['Experimental', 'Other']	Experimental
16468	['Other', 'Other', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Other', 'Hip-Hop']	Hip-Hop
16474	['Other', 'New Age', 'Other', 'Electronic', 'Rock', 'Electronic', 'Electronic', 'Electronic', 'Rock', 'Electronic', 'New Age', 'Electronic']	Electronic
16478	['Rock', 'Electronic', 'Rock', 'Rock', 'Rock', 'Electronic', 'Electronic', 'Rock', 'Electronic']	Rock
16481	['New Age', 'Electronic', 'Other']	New Age
16486	['Electronic', 'Rock', 'Electronic']	Electronic
16491	['Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
16492	['Pop', 'Pop', 'Other', 'Electronic', 'Other', 'Other']	Pop
16493	['Electronic', 'Electronic', 'Electronic', 'Electronic', 'Experimental', 'Experimental', 'Other', 'Other', 'Other', 'Electronic', 'Other', 'Electronic']	Electronic
16495	['Electronic', 'Other', 'Hip-Hop', 'Hip-Hop', 'Other', 'Electronic', 'Other', 'Other', 'Other']	Electronic
16497	['New Age', 'Other', 'Experimental', 'Other', 'Experimental', 'Rock', 'Rock', 'Rock', 'Rock', 'Electronic', 'Other', 'Experimental', 'Rock', 'Jazz', 'Pop', 'Rock', 'Rock', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
16498	['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Hip-Hop']	Hip-Hop
16499	['Hip-Hop', 'Hip-Hop', 'Other']	Hip-Hop
16500	['Pop', 'Hip-Hop', 'Other', 'Other', 'Other', 'Classical', 'Rock', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
16501	['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Hip-Hop', 'Other', 'Other', 'Other', 'Other']	Hip-Hop
16502	['Metal']	Metal
16503	['Pop', 'Rock', 'Rock', 'Rock', 'Rock', 'Folk', 'Folk', 'Other']	Rock
16504	['Other']	Other
16505	['Jazz', 'R&B', 'Jazz']	Jazz
16506	['R&B', 'Other', 'Other']	R&B
16509	['Electronic']	Electronic
16512	['Other', 'Other', 'R&B']	R&B
16516	['R&B']	R&B
16517	['Other']	Other
16521	['Other']	Other
16522	['Folk', 'Other']	Folk
16523	['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Jazz', 'Jazz', 'Jazz', 'Jazz', 'Jazz', 'Other', 'Latin']	Jazz
16524	['Other', 'Other', 'Soundtrack', 'Other', 'Soundtrack', 'Soundtrack', 'Other', 'Other']	Soundtrack
16525	['Electronic', 'Electronic', 'Electronic', 'Other']	Electronic
16527	['Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other']	Electronic
16529	['Experimental']	Experimental
16531	['Electronic', 'Rock', 'Rock', 'Folk', 'Pop']	Rock
16532	['Rock', 'Metal', 'Rock', 'Rock', 'Other', 'Metal', 'Rock', 'Other', 'Electronic', 'Electronic', 'Metal']	Rock
16533	['Other', 'Other', 'Other']	Other
16536	['New Age', 'New Age', 'Electronic', 'Experimental', 'Electronic', 'Experimental', 'Electronic', 'Experimental', 'Electronic']	Electronic
16539	['Other', 'New Age', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Experimental', 'Experimental', 'Experimental', 'Other', 'Classical', 'Classical', 'Classical']	Experimental
16540	['New Age', 'New Age', 'Electronic', 'Experimental', 'Experimental']	New Age
16545	['Other', 'Other']	Other
16546	['Other']	Other
16547	['Other']	Other
16549	['Experimental', 'Experimental', 'Experimental']	Experimental
16551	['New Age', 'New Age']	New Age
16554	['Other']	Other
16555	['Folk', 'Folk']	Folk
16556	['Experimental']	Experimental
16558	['Other', 'Folk', 'Other']	Folk
16559	['Other']	Other
16560	['Electronic', 'Pop', 'Pop', 'Other']	Pop
16562	['Other', 'Other']	Other
16563	['Other']	Other
16564	['Pop', 'Rock', 'Pop', 'Pop', 'Other']	Pop
16566	['Soundtrack', 'Other', 'Other', 'Soundtrack', 'Soundtrack', 'Other', 'Other']	Soundtrack
16567	['Pop', 'Rock', 'Pop', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Other']	Punk
16568	['Other']	Other
16570	['Hip-Hop', 'Hip-Hop', 'Other']	Hip-Hop
16574	['Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other']	Electronic
16575	['Hip-Hop', 'Hip-Hop', 'Other']	Hip-Hop
16578	['Metal']	Metal
16582	['Hip-Hop', 'Hip-Hop', 'Hip-Hop']	Hip-Hop
16586	['Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
16587	['Rock', 'Folk', 'Other', 'Blues', 'Other', 'Hip-Hop']	Rock
16591	['Punk', 'Punk', 'Punk', 'Punk', 'Punk']	Punk
16593	['Other', 'Other', 'Other']	Other
16595	['Metal', 'Metal', 'Punk', 'Punk', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Metal', 'Metal']	Metal
16600	['Other', 'Other']	Other
16604	['Pop', 'Rock', 'Other']	Pop
16607	['Rock', 'Rock', 'Other', 'Other']	Rock
16608	['Pop', 'Pop']	Pop
16609	['Experimental', 'Electronic', 'Rock', 'Pop', 'Rock']	Rock
16610	['Experimental', 'Pop', 'Electronic', 'Pop', 'Rock', 'Electronic', 'Other', 'Other', 'Other', 'Other']	Pop
16611	['Electronic', 'Pop', 'Pop']	Pop
16612	['Electronic', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Pop', 'Electronic', 'Other', 'Other', 'Other', 'Other']	Pop
16614	['Electronic', 'Pop', 'Electronic', 'Experimental', 'Pop', 'Pop', 'Other', 'Electronic', 'Other', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other']	Pop
16616	['Rock', 'Rock', 'Rock']	Rock
16617	['Pop', 'Electronic', 'Electronic', 'Pop', 'Pop', 'Pop', 'Electronic']	Pop
16619	['Pop', 'Electronic', 'Pop', 'Electronic']	Pop
16620	['Experimental', 'Experimental', 'Other']	Experimental
16622	['Electronic', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other']	Rock
16624	['Experimental', 'Pop', 'Electronic', 'Other', 'Pop', 'Pop', 'Rock', 'Electronic', 'Electronic', 'Pop', 'Other', 'Other', 'Other']	Pop
16626	['Punk']	Punk
16628	['Punk']	Punk
16629	['Other']	Other
16630	['Other', 'Metal', 'Metal']	Metal
16633	['Other', 'Experimental', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other']	Rock
16634	['Metal', 'Other', 'Hip-Hop', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Folk', 'Punk', 'Punk', 'Other', 'Other', 'Metal', 'Other', 'Other']	Punk
16637	['Metal', 'Metal', 'Rock', 'Metal', 'Metal', 'Metal']	Metal
16639	['Punk', 'Other', 'Other']	Punk
16641	['Metal']	Metal
16644	['Pop']	Pop
16646	['Other', 'Rock']	Rock
16647	['Other']	Other
16650	['Jazz']	Jazz
16652	['Rock', 'Other', 'Other']	Rock
16657	['Folk', 'Other', 'Rock']	Folk
16659	['Jazz', 'Jazz', 'Folk', 'Folk', 'Other', 'Other', 'Other', 'R&B', 'R&B', 'Blues', 'Blues']	Jazz
16660	['Other', 'Rock']	Rock
16661	['Metal', 'Metal', 'Metal', 'Metal', 'Other', 'Metal']	Metal
16662	['Electronic', 'Other', 'Other', 'Other']	Electronic
16663	['World', 'Other', 'Other']	World
16664	['Electronic', 'Electronic', 'Pop', 'Pop']	Electronic
16665	['Other', 'Rock']	Rock
16666	['Other', 'Other', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other']	Electronic
16667	['Electronic', 'Pop', 'Hip-Hop', 'Other']	Electronic
16668	['Electronic']	Electronic
16671	['Electronic', 'Rock', 'Rock', 'Pop', 'Electronic']	Electronic
16674	['Jazz', 'Other', 'Other', 'Latin']	Jazz
16676	['Rock', 'Rock', 'Hip-Hop', 'Punk', 'Punk']	Rock
16677	['Experimental', 'Rock', 'Rock', 'Rock', 'Other', 'Folk', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other']	Rock
16678	['Rock', 'Rock', 'Rock', 'Pop', 'Other', 'Other']	Rock
16679	['Pop', 'Rock', 'Rock', 'Other']	Rock
16685	['Other']	Other
16686	['Rock', 'Pop']	Rock
16691	['Rock', 'Rock', 'Other', 'Folk', 'Other', 'Folk', 'Folk', 'Folk']	Folk
16692	['Other']	Other
16694	['Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other']	Rock
16695	['Hip-Hop', 'Hip-Hop', 'Other']	Hip-Hop
16696	['Hip-Hop', 'Other', 'Other', 'Other', 'Other', 'Other']	Hip-Hop
16697	['Hip-Hop']	Hip-Hop
16698	['Hip-Hop', 'Hip-Hop']	Hip-Hop
16699	['Electronic', 'Experimental', 'Experimental', 'Experimental']	Experimental
16701	['Other', 'Other', 'Other']	Other
16703	['Other', 'Other']	Other
16704	['Other', 'Other', 'Other']	Other
16705	['Other']	Other
16706	['Punk']	Punk
16707	['Rock', 'Rock', 'Rock', 'Rock', 'Other']	Rock
16708	['Rock']	Rock
16709	['Rock', 'Rock', 'Rock', 'Religious', 'Other', 'Other']	Rock
16711	['Other']	Other
16712	['Other']	Other
16713	['Rock', 'Rock', 'Rock', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
16714	['Rock', 'Rock', 'Soundtrack', 'Soundtrack', 'Other']	Rock
16716	['Other', 'Religious', 'Rock']	Religious
16721	['Rock', 'Other']	Rock
16723	['Other', 'Other', 'Other', 'Other']	Other
16727	['Pop', 'Electronic', 'Electronic', 'Other', 'Electronic', 'Other', 'Pop', 'Electronic', 'Electronic', 'World', 'New Age', 'Electronic']	Electronic
16729	['Pop', 'Electronic', 'Electronic', 'Electronic']	Electronic
16730	['Electronic', 'Electronic', 'Pop', 'Pop']	Electronic
16732	['Electronic', 'Pop', 'Electronic']	Electronic
16734	['Electronic']	Electronic
16735	['Electronic', 'Electronic', 'Electronic', 'Other', 'Pop', 'Pop', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other', 'Electronic', 'Other', 'Other', 'Other', 'Electronic', 'Electronic']	Electronic
16737	['Electronic', 'Rock']	Electronic
16740	['Electronic']	Electronic
16743	['Other', 'R&B', 'Other']	R&B
16744	['Hip-Hop', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other', 'Other', 'Other']	Electronic
16745	['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Electronic', 'Electronic', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Jazz', 'Experimental', 'Experimental', 'Electronic', 'Other', 'Other', 'Other', 'Hip-Hop', 'Jazz', 'R&B', 'Other', 'Other']	Hip-Hop
16746	['Other', 'Other', 'Other', 'New Age', 'New Age', 'New Age', 'New Age', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Electronic', 'Other', 'Rock', 'Electronic', 'Electronic', 'Classical', 'Other', 'Other', 'Electronic', 'Other']	Electronic
16749	['New Age', 'Electronic', 'Electronic', 'Electronic']	Electronic
16751	['Other', 'Other', 'Other', 'Other', 'Electronic', 'Other']	Electronic
16753	['Experimental', 'Electronic', 'Other', 'Other']	Experimental
16754	['Other', 'New Age', 'Other', 'Other', 'Hip-Hop', 'Pop', 'Pop', 'Jazz', 'Folk', 'Electronic', 'Other', 'Other', 'Other']	Pop
16756	['Folk']	Folk
16760	['Pop', 'Pop', 'Other', 'Other', 'Other', 'Children', 'Other']	Pop
16762	['Pop', 'Other', 'Other', 'Children']	Pop
16763	['Pop', 'Other', 'Other', 'Other', 'Children', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
16765	['Pop', 'Rock', 'Other', 'Other', 'Electronic']	Pop
16766	['Other', 'Other', 'Folk', 'Other', 'Other', 'Experimental', 'Other', 'Other']	Folk
16767	['Pop', 'Other', 'Children', 'R&B', 'Other']	Pop
16769	['Other', 'Other', 'Jazz', 'Other', 'Other', 'Other']	Jazz
16770	['Other']	Other
16771	['Children']	Children
16772	['Punk']	Punk
16774	['Pop', 'Other', 'Other', 'Other']	Pop
16776	['Pop']	Pop
16778	['Pop', 'Experimental', 'Experimental', 'Rock', 'Rock', 'Rock', 'Punk', 'Country', 'Folk', 'Pop', 'Rock', 'Other', 'Soundtrack', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Punk', 'Electronic', 'Other']	Rock
16779	['Hip-Hop', 'Hip-Hop']	Hip-Hop
16784	['Experimental']	Experimental
16786	['Electronic']	Electronic
16787	['Other', 'Rock', 'Other']	Rock
16788	['Other', 'Other']	Other
16790	['Other', 'Soundtrack']	Soundtrack
16792	['Rock', 'Soundtrack', 'Rock']	Rock
16794	['Rock', 'Other', 'Other', 'Soundtrack', 'Other', 'Other']	Rock
16797	['Other', 'Other', 'Electronic']	Electronic
16801	['New Age', 'Experimental', 'Rock', 'Rock', 'Other']	Rock
16805	['Pop', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
16807	['Pop', 'Other', 'Other']	Pop
16808	['Other', 'Other', 'Pop', 'Other', 'Other', 'Other']	Pop
16814	['Other', 'Other']	Other
16815	['New Age', 'Other']	New Age
16816	['Other']	Other
16818	['Rock', 'Other']	Rock
16823	['Rock']	Rock
16827	['Rock', 'Rock', 'Other', 'Pop', 'Pop']	Rock
16831	['Rock', 'Pop']	Rock
16832	['Pop', 'Other', 'R&B', 'R&B', 'Other', 'Other']	R&B
16833	['Rock', 'Hip-Hop', 'Punk', 'Punk', 'Other', 'Punk', 'Other']	Punk
16834	['Rock', 'Blues', 'Rock']	Rock
16835	['Hip-Hop', 'Hip-Hop', 'Other']	Hip-Hop
16837	['Other', 'Other']	Other
16839	['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
16840	['Reggae']	Reggae
16842	['Rock']	Rock
16843	['Other', 'Other', 'Other']	Other
16846	['Pop', 'Other']	Pop
16852	['Rock', 'Rock', 'Pop']	Rock
16853	['Other', 'Other']	Other
16855	['Electronic', 'Rock', 'Other', 'Electronic', 'Other']	Electronic
16857	['Electronic', 'Rock', 'Soundtrack', 'Jazz', 'Other', 'Other']	Electronic
16859	['Pop', 'Rock', 'Pop', 'Pop', 'Pop', 'Pop']	Pop
16860	['Other', 'Other', 'New Age', 'New Age', 'New Age', 'Other', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Pop', 'Rock', 'Hip-Hop', 'Hip-Hop', 'Electronic', 'Other', 'Other', 'World', 'World', 'World', 'World', 'Electronic', 'Other', 'Electronic', 'World', 'World', 'Other']	Electronic
16861	['World', 'Folk', 'Folk', 'World', 'World', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Classical']	World
16862	['New Age', 'Jazz', 'Folk', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Folk
16863	['Experimental', 'Pop', 'Other', 'Pop', 'Pop', 'Pop', 'Other', 'Rock']	Pop
16864	['Jazz', 'Other']	Jazz
16866	['Pop']	Pop
16868	['R&B']	R&B
16871	['R&B', 'R&B', 'Other', 'Other']	R&B
16874	['Other', 'Punk', 'Other']	Punk
16875	['Rock', 'Rock', 'Rock', 'Punk', 'Punk', 'Punk', 'Pop', 'Rock', 'Other', 'Punk', 'Pop', 'Other', 'Other', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Soundtrack', 'Punk', 'Punk', 'Pop', 'Punk', 'Punk', 'Rock', 'Punk', 'Punk', 'Punk', 'Other', 'Punk', 'Rock', 'Other', 'Punk', 'Other', 'Pop', 'Rock', 'Pop', 'Punk', 'Rock', 'Punk', 'Punk', 'Punk', 'Punk', 'Rock', 'Other', 'Other', 'Other', 'Punk']	Punk
16877	['Punk', 'Punk', 'Punk', 'Punk']	Punk
16878	['Punk', 'Punk', 'Soundtrack']	Punk
16879	['Punk', 'Punk', 'Other', 'Punk', 'Punk']	Punk
16883	['Punk', 'Soundtrack', 'Punk', 'Pop']	Punk
16884	['Punk', 'Soundtrack']	Punk
16885	['Punk']	Punk
16888	['Punk', 'Rock', 'Rock', 'Other', 'Other', 'Punk', 'Rock']	Rock
16889	['Folk']	Folk
16890	['Metal', 'Other', 'Metal']	Metal
16892	['Rock', 'Rock', 'Other', 'Other', 'Punk', 'Punk', 'Latin', 'Other']	Rock
16894	['Rock', 'Other', 'Other']	Rock
16895	['Other', 'Other', 'Other', 'Other']	Other
16897	['Other', 'Experimental', 'Experimental', 'Experimental']	Experimental
16899	['Electronic', 'Experimental', 'Experimental', 'Other', 'Other']	Experimental
16900	['Experimental', 'Pop']	Experimental
16902	['Experimental', 'Experimental']	Experimental
16904	['Electronic', 'Experimental', 'Other', 'Electronic']	Electronic
16906	['Metal', 'Experimental', 'Other', 'Other', 'Experimental']	Experimental
16908	['Experimental', 'Experimental', 'Other', 'Electronic']	Experimental
16909	['Electronic', 'Electronic', 'Experimental', 'Electronic']	Electronic
16910	['Electronic', 'Other', 'Electronic', 'Experimental', 'Other', 'Other', 'Other']	Electronic
16911	['Experimental', 'Experimental', 'Other', 'Other', 'Electronic']	Experimental
16913	['Experimental', 'Other', 'Other', 'Other']	Experimental
16915	['Pop', 'Rock', 'Other', 'Other', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Rock']	Pop
16916	['World', 'Other']	World
16917	['Pop', 'Other', 'Other', 'Folk']	Pop
16918	['Other']	Other
16919	['Pop', 'Other', 'Other']	Pop
16923	['Pop', 'Other', 'Folk', 'Other', 'Other', 'Other', 'Pop', 'R&B', 'Children', 'Other', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Folk', 'Other', 'Other']	Pop
16927	['Other', 'Other']	Other
16940	['Punk', 'Other']	Punk
16945	['Electronic', 'Other', 'Other', 'Other', 'Other', 'Hip-Hop', 'Other', 'Other']	Electronic
16946	['Rock', 'Rock', 'Electronic', 'Electronic', 'Other', 'Rock']	Rock
16947	['Other', 'Metal', 'Metal', 'Metal', 'Electronic']	Metal
16949	['Metal', 'Other', 'Other', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Other', 'Rock', 'Rock', 'Other']	Metal
16950	['Metal', 'Rock', 'Rock', 'Rock', 'Rock', 'Metal', 'Metal', 'Metal', 'Rock', 'Rock']	Rock
16952	['Other', 'Folk', 'Folk', 'Folk', 'Other', 'Other']	Folk
16956	['Soundtrack', 'Soundtrack', 'Soundtrack', 'Other', 'Other', 'Other']	Soundtrack
16957	['Other', 'Classical']	Classical
16961	['Metal', 'Other', 'Other']	Metal
16963	['Folk', 'Electronic']	Folk
16964	['Electronic', 'Experimental', 'Experimental', 'Other', 'Other']	Experimental
16965	['Electronic', 'Electronic']	Electronic
16971	['Metal', 'Experimental', 'Experimental', 'Rock', 'Other', 'Metal', 'Other', 'Other', 'Other']	Metal
16972	['Other', 'Electronic']	Electronic
16973	['Electronic', 'Experimental', 'Other', 'Electronic', 'Electronic']	Electronic
16977	['Country', 'Country', 'Country']	Country
16987	['Hip-Hop']	Hip-Hop
16990	['Rock', 'Other']	Rock
16992	['Other']	Other
16995	['Rock', 'Hip-Hop', 'Hip-Hop']	Hip-Hop
17008	['Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
17009	['Metal', 'Other']	Metal
17010	['Other', 'Other', 'Other', 'Other']	Other
17011	['Other', 'Other']	Other
17013	['New Age', 'Other']	New Age
17014	['Other']	Other
17023	['Folk', 'Other']	Folk
17041	['Other']	Other
17044	['Experimental', 'Punk', 'Punk', 'Punk']	Punk
17045	['Electronic', 'Experimental', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic']	Electronic
17048	['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Other', 'Other', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Other', 'Other']	Hip-Hop
17049	['Reggae', 'Reggae']	Reggae
17050	['Reggae', 'Reggae']	Reggae
17051	['Other', 'Electronic']	Electronic
17052	['Other']	Other
17053	['Rock', 'Rock', 'Pop', 'Rock', 'Punk', 'Other']	Rock
17054	['Other', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk']	Folk
17055	['Rock', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other']	Folk
17056	['Pop', 'Folk', 'Other']	Pop
17057	['Electronic', 'Experimental', 'Rock', 'Rock', 'Rock']	Rock
17058	['Rock', 'Rock', 'Other', 'Other', 'Other', 'Other']	Rock
17059	['Other']	Other
17060	['Folk']	Folk
17062	['Experimental', 'Other', 'Other', 'Other', 'Other']	Experimental
17063	['Punk', 'Other', 'Other', 'Other']	Punk
17064	['Electronic', 'Other']	Electronic
17065	['Folk']	Folk
17067	['Other', 'Rock', 'Folk', 'Other', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Other', 'Folk', 'Other', 'Other']	Folk
17069	['Rock', 'Other']	Rock
17070	['Electronic', 'Electronic']	Electronic
17073	['Rock', 'Other', 'Other']	Rock
17075	['Pop', 'Rock', 'Soundtrack', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
17077	['Electronic', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Other']	Electronic
17078	['Other', 'Other', 'Other', 'Other', 'Other']	Other
17079	['Other']	Other
17080	['Soundtrack', 'Punk', 'Other']	Soundtrack
17081	['Other']	Other
17082	['Latin', 'Latin', 'Classical']	Latin
17083	['Other']	Other
17084	['Pop', 'Pop', 'Other', 'Other', 'Other', 'Other']	Pop
17087	['Latin', 'Other', 'Other']	Latin
17092	['Electronic', 'Other', 'Other']	Electronic
17093	['Pop']	Pop
17094	['Punk']	Punk
17095	['World', 'Other', 'Other', 'Other', 'Other']	World
17096	['Other', 'Other', 'Other', 'Other', 'Other']	Other
17098	['World', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	World
17100	['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
17102	['Other', 'Other', 'Other', 'Other', 'Other']	Other
17103	['Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic']	Electronic
17104	['Other']	Other
17105	['Folk', 'World', 'Other', 'Other', 'Other', 'Other', 'World']	World
17106	['Other', 'Other', 'Other', 'Other']	Other
17107	['Other']	Other
17108	['Folk', 'Other']	Folk
17109	['Electronic', 'New Age', 'Other', 'Other', 'Experimental', 'Other', 'Electronic', 'Folk', 'World', 'World', 'Other', 'Electronic', 'Other', 'Other', 'Other', 'Electronic', 'Electronic']	Electronic
17110	['World', 'Other', 'Other', 'Other', 'Other']	World
17111	['World', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	World
17112	['Other', 'Other', 'Other']	Other
17113	['Other']	Other
17114	['World', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	World
17115	['Other']	Other
17117	['World', 'Other', 'Other', 'Other', 'Other']	World
17118	['World', 'Other', 'Other', 'Other', 'Other']	World
17119	['World', 'World', 'Other', 'Other', 'Other', 'Other']	World
17120	['New Age', 'Other', 'World', 'World', 'Folk', 'World', 'World', 'Electronic', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'World', 'Other', 'Other', 'Other', 'Religious', 'Other', 'Other', 'Other', 'World']	World
17121	['Folk', 'Classical']	Folk
17123	['Other']	Other
17124	['World', 'Other', 'Other']	World
17125	['World', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	World
17127	['World', 'Other']	World
17128	['Other', 'Other', 'Other', 'Classical', 'Classical', 'Other']	Classical
17130	['Folk', 'World', 'Blues', 'Other']	Folk
17131	['Other', 'Classical', 'Classical', 'Other']	Classical
